"Time","temperature","humidity","co2"
2021-08-25 10:35:20,26.4,40.4,447
2021-08-25 10:35:27,26.4,40.5,421
2021-08-25 10:35:34,26.4,40.5,421
2021-08-25 10:35:42,26.4,40.5,438
2021-08-25 10:35:49,26.4,40.5,463
2021-08-25 10:35:56,26.3,40.0,446
2021-08-25 10:36:03,26.2,39.8,431
2021-08-25 10:36:11,26.2,40,426
2021-08-25 10:36:18,26.1,40.1,449
2021-08-25 10:36:25,26.0,40.2,439
2021-08-25 10:36:32,26.0,40.3,442
2021-08-25 10:36:39,26.0,40.5,429
2021-08-25 10:36:47,26.0,40.5,419
2021-08-25 10:36:54,26.0,40.4,417
2021-08-25 10:37:01,26.0,40.5,385
2021-08-25 10:37:08,26.0,40.5,447
2021-08-25 10:37:15,25.9,40.3,348
2021-08-25 10:37:22,25.9,40.4,361
2021-08-25 10:37:30,25.8,40.4,371
2021-08-25 10:37:37,25.8,40.4,362
2021-08-25 10:37:44,25.8,40.2,366
2021-08-25 10:37:51,25.8,40.1,379
2021-08-25 10:37:59,25.8,40.0,393
2021-08-25 10:38:06,25.7,40.0,389
2021-08-25 10:38:13,25.7,39.9,388
2021-08-25 10:38:21,25.7,39.9,396
2021-08-25 10:38:28,25.7,39.9,385
2021-08-25 10:38:35,25.6,40.0,383
2021-08-25 10:38:43,25.7,40.1,378
2021-08-25 10:38:50,25.7,40.1,388
2021-08-25 10:38:57,25.6,40.1,394
2021-08-25 10:39:04,25.6,40.2,407
2021-08-25 10:39:11,25.6,40.2,401
2021-08-25 10:39:19,25.6,40.3,402
2021-08-25 10:39:26,25.6,40.2,408
2021-08-25 10:39:33,25.6,40.2,406
2021-08-25 10:39:40,25.6,40.3,403
2021-08-25 10:39:48,25.6,40.1,404
2021-08-25 10:39:55,25.6,40.2,404
2021-08-25 10:40:02,25.5,40.3,401
2021-08-25 10:40:09,25.4,40.5,399
2021-08-25 10:40:17,25.5,40.8,398
2021-08-25 10:40:24,25.5,40.9,396
2021-08-25 10:40:31,25.5,40.8,391
2021-08-25 10:40:38,25.1,41.0,390
2021-08-25 10:40:46,25.1,41.5,394
2021-08-25 10:40:53,25.1,41.7,383
2021-08-25 10:41:01,25.1,41.7,378
2021-08-25 10:41:08,25.2,41.8,388
2021-08-25 10:41:15,25.2,41.6,398
2021-08-25 10:41:22,25.3,41.5,401
2021-08-25 10:41:30,25.3,41.5,412
2021-08-25 10:41:37,25.4,41.4,402
2021-08-25 10:41:44,25.5,41.3,389
2021-08-25 10:41:52,25.5,41.0,375
2021-08-25 10:41:59,25.5,40.9,393
2021-08-25 11:42:01,24.7,39.8,386
2021-08-25 11:42:08,24.7,39.9,387
2021-08-25 11:42:16,24.7,40.0,390
2021-08-25 11:42:23,24.5,40.0,390
2021-08-25 11:42:30,24.5,40.2,391
2021-08-25 11:42:37,24.5,40.3,398
2021-08-25 11:42:45,24.6,40.3,402
2021-08-25 11:42:52,24.7,40.1,403
2021-08-25 11:42:59,24.6,40.0,403
2021-08-25 11:43:06,24.5,40.0,401
2021-08-25 11:43:14,24.1,40.4,401
2021-08-25 11:43:21,24.1,40.8,398
2021-08-25 11:43:28,24.1,41,399
2021-08-25 11:43:35,24.1,40.9,403
2021-08-25 11:43:43,24.2,41.0,406
2021-08-25 11:43:50,24.2,40.9,402
2021-08-25 11:43:57,24.3,40.9,418
2021-08-25 11:44:04,24.3,41.0,413
2021-08-25 11:44:11,24.3,41.0,405
2021-08-25 11:44:19,24.2,41.1,403
2021-08-25 11:44:26,24.3,41.0,404
2021-08-25 11:44:33,24.3,41.0,407
2021-08-25 11:44:41,24.4,40.9,409
2021-08-25 11:44:48,24.4,40.9,407
2021-08-25 11:44:56,24.5,40.8,406
2021-08-25 11:45:03,24.5,40.6,405
2021-08-25 11:45:10,24.6,40.6,405
2021-08-25 11:45:17,24.6,40.6,407
2021-08-25 11:45:25,24.7,40.6,405
2021-08-25 11:45:32,24.7,40.6,401
2021-08-25 11:45:39,24.7,40.5,404
2021-08-25 11:45:46,24.8,40.5,408
2021-08-25 11:45:53,24.8,40.4,406
2021-08-25 11:46:01,24.8,40.4,407
2021-08-25 11:46:08,24.8,40.4,407
2021-08-25 11:46:15,24.8,40.4,408
2021-08-25 11:46:23,24.8,40.3,409
2021-08-25 11:46:30,24.9,40.3,408
2021-08-25 11:46:37,24.9,40.3,408
2021-08-25 11:46:45,24.9,40.2,409
2021-08-25 11:46:52,24.9,40.2,409
2021-08-25 11:46:59,24.9,40.3,410
2021-08-25 11:47:07,24.9,40.2,410
2021-08-25 11:47:14,24.9,40.2,410
2021-08-25 11:47:21,24.9,40.2,412
2021-08-25 11:47:29,25.0,40.2,413
2021-08-25 11:47:36,25.0,40.1,414
2021-08-25 11:47:43,25.0,40.1,414
2021-08-25 11:47:50,25.0,40.1,415
2021-08-25 11:47:58,25.0,40.1,416
2021-08-25 11:48:05,25.0,40.1,416
2021-08-25 11:48:12,25.1,40.0,417
2021-08-25 11:48:20,25.1,40.1,417
2021-08-25 11:48:27,25.1,40.0,416
2021-08-25 11:48:34,25.1,40.1,416
2021-08-25 11:48:42,25.1,40.0,415
2021-08-25 11:48:49,25.1,40.0,414
2021-08-25 11:48:56,25.2,40.1,415
2021-08-25 11:49:03,25.2,40.1,414
2021-08-25 11:49:10,25.2,40.0,415
2021-08-25 11:49:18,25.2,40.1,415
2021-08-25 11:49:25,25.2,40.0,415
2021-08-25 11:49:33,25.2,40.0,415
2021-08-25 11:49:40,25.2,40.0,414
2021-08-25 11:49:47,25.2,40.0,413
2021-08-25 11:49:54,25.2,40.1,413
2021-08-25 11:50:02,25.3,40.1,414
2021-08-25 11:50:09,25.3,40,414
2021-08-25 11:50:17,25.3,40.0,415
2021-08-25 11:50:24,25.3,40.0,415
2021-08-25 11:50:31,25.3,40.0,416
2021-08-25 11:50:38,25.3,40.1,417
2021-08-25 11:50:46,25.3,40.1,416
2021-08-25 11:50:53,25.3,40.1,417
2021-08-25 11:51:00,25.3,40.1,417
2021-08-25 11:51:07,25.3,40.1,417
2021-08-25 11:51:15,25.3,40.2,418
2021-08-25 11:51:22,25.3,40.2,419
2021-08-25 11:51:29,25.3,40.2,420
2021-08-25 11:51:36,25.4,40.2,421
2021-08-25 11:51:43,25.3,40.2,422
2021-08-25 11:51:51,25.4,40.2,421
2021-08-25 11:51:58,25.3,40.2,421
2021-08-25 11:52:05,25.4,40.3,422
2021-08-25 11:52:12,25.4,40.3,422
2021-08-25 11:52:20,25.4,40.3,422
2021-08-25 11:52:27,25.4,40.3,423
2021-08-25 11:52:34,25.4,40.3,423
2021-08-25 11:52:42,25.4,40.3,423
2021-08-25 11:52:49,25.4,40.3,424
2021-08-25 11:52:56,25.4,40.4,424
2021-08-25 11:53:03,25.4,40.4,425
2021-08-25 11:53:10,25.5,40.4,425
2021-08-25 11:53:18,25.5,40.4,426
2021-08-25 11:53:25,25.5,40.3,427
2021-08-25 11:53:33,25.5,40.3,427
2021-08-25 11:53:40,25.5,40.3,428
2021-08-25 11:53:47,25.5,40.4,429
2021-08-25 11:53:54,25.5,40.5,429
2021-08-25 11:54:02,25.5,40.4,430
2021-08-25 11:54:09,25.5,40.4,430
2021-08-25 11:54:16,25.5,40.5,431
2021-08-25 11:54:24,25.5,40.4,432
2021-08-25 11:54:31,25.5,40.4,432
2021-08-25 11:54:39,25.5,40.4,432
2021-08-25 11:54:46,25.5,40.5,432
2021-08-25 11:54:53,25.5,40.5,433
2021-08-25 11:55:01,25.6,40.4,434
2021-08-25 11:55:08,25.5,40.5,435
2021-08-25 11:55:15,25.6,40.5,435
2021-08-25 11:55:23,25.6,40.4,435
2021-08-25 11:55:30,25.6,40.5,436
2021-08-25 11:55:37,25.6,40.4,436
2021-08-25 11:55:44,25.6,40.5,435
2021-08-25 11:55:52,25.6,40.5,435
2021-08-25 11:55:59,25.6,40.5,435
2021-08-25 11:56:06,25.6,40.5,434
2021-08-25 11:56:14,25.6,40.6,436
2021-08-25 11:56:21,25.6,40.5,436
2021-08-25 11:56:28,25.6,40.5,436
2021-08-25 11:56:35,25.6,40.4,438
2021-08-25 11:56:42,25.7,40.3,441
2021-08-25 11:56:50,25.7,40.4,443
2021-08-25 11:56:57,25.7,40.4,445
2021-08-25 11:57:04,25.7,40.4,444
2021-08-25 15:25:39,27.1,37.5,466
2021-08-25 15:25:46,27.1,37.5,465
2021-08-25 15:25:54,27.0,37.5,464
2021-08-25 15:26:01,27.0,37.4,464
2021-08-25 15:26:08,27.0,37.4,466
2021-08-25 15:26:15,27.0,37.4,466
2021-08-25 15:26:22,27.0,37.5,465
2021-08-25 15:26:30,27,37.4,465
2021-08-25 15:26:37,27.0,37.5,464
2021-08-25 15:26:44,27,37.5,464
2021-08-25 15:26:51,27.0,37.5,464
2021-08-25 15:26:58,27.0,37.5,464
2021-08-25 15:27:06,27.1,37.6,465
2021-08-25 15:27:13,27.0,37.6,465
2021-08-25 15:27:20,27.1,37.5,466
2021-08-25 15:27:28,27.1,37.5,465
2021-08-25 15:27:35,27.2,37.4,464
2021-08-25 15:27:42,27.1,37.5,463
2021-08-25 15:27:49,27.1,37.5,464
2021-08-25 15:27:57,27.2,37.5,464
2021-08-25 15:28:04,27.1,37.5,464
2021-08-25 15:28:11,27.2,37.5,465
2021-08-25 15:28:19,27.2,37.6,467
2021-08-25 15:28:26,27.2,37.6,466
2021-08-25 15:28:33,27.2,37.6,467
2021-08-25 15:28:40,27.2,37.6,468
2021-08-25 15:28:48,27.2,37.6,468
2021-08-25 15:28:55,27.2,37.5,469
2021-08-25 15:29:02,27.2,37.6,470
2021-08-25 15:29:10,27.2,37.6,470
2021-08-25 15:29:17,27.2,37.6,470
2021-08-25 15:29:24,27.2,37.7,470
2021-08-25 15:29:31,27.2,37.6,472
2021-08-25 15:29:39,27.2,37.6,473
2021-08-25 15:29:46,27.2,37.6,475
2021-08-25 15:29:53,27.3,37.6,475
2021-08-25 15:30:00,27.3,37.6,473
2021-08-25 15:30:08,27.3,37.5,471
2021-08-25 15:30:15,27.3,37.5,471
2021-08-25 15:30:22,27.3,37.5,471
2021-08-25 15:30:30,27.3,37.5,471
2021-08-25 15:30:37,27.3,37.5,471
2021-08-25 15:30:44,27.3,37.4,472
2021-08-25 15:30:51,27.3,37.5,472
2021-08-25 15:30:58,27.3,37.3,475
2021-08-25 15:31:06,27.3,37.3,478
2021-08-25 15:31:13,27.4,37.3,474
2021-08-25 15:31:21,27.4,37.3,474
2021-08-25 15:31:28,27.3,37.3,477
2021-08-25 15:31:35,27.3,37.4,478
2021-08-25 15:31:42,27.3,37.5,479
2021-08-25 15:31:49,27.3,37.5,478
2021-08-25 15:31:57,27.2,37.6,481
2021-08-25 15:32:04,27.3,37.5,485
2021-08-25 15:32:11,27.3,37.5,481
2021-08-25 15:32:19,27.2,37.5,479
2021-08-25 15:32:26,27.3,37.5,479
2021-08-25 15:32:33,27.2,37.5,479
2021-08-25 15:32:41,27.2,37.5,482
2021-08-25 15:32:48,27.2,37.5,482
2021-08-25 15:32:55,27.2,37.5,484
2021-08-25 15:33:03,27.2,37.5,485
2021-08-25 15:33:10,27.2,37.5,485
2021-08-25 15:33:17,27.2,37.5,484
2021-08-25 15:33:25,27.2,37.5,485
2021-08-25 15:33:32,27.2,37.5,487
2021-08-25 15:33:39,27.3,37.4,484
2021-08-25 15:33:46,27.3,37.4,482
2021-08-25 15:33:54,27.4,37.3,480
2021-08-25 15:34:01,27.3,37.2,480
2021-08-25 15:34:09,27.3,37.2,480
2021-08-25 15:34:16,27.3,37.2,483
2021-08-25 15:34:23,27.3,37.2,486
2021-08-25 15:34:30,27.3,37.2,482
2021-08-25 15:34:38,27.3,37.2,481
2021-08-25 15:34:45,27.3,37.3,481
2021-08-25 15:34:52,27.3,37.2,480
2021-08-25 15:34:59,27.3,37.3,482
2021-08-25 15:35:07,27.3,37.3,482
2021-08-25 15:35:14,27.3,37.3,483
2021-08-25 15:35:21,27.3,37.3,482
2021-08-25 15:35:28,27.4,37.2,481
2021-08-25 15:35:36,27.3,37.2,481
2021-08-25 15:35:43,27.3,37.3,480
2021-08-25 15:35:51,27.4,37.3,481
2021-08-25 15:35:58,27.4,37.2,481
2021-08-25 15:36:05,27.4,37.3,482
2021-08-25 15:36:13,27.4,37.2,482
2021-08-25 15:36:20,27.4,37.1,483
2021-08-25 15:36:27,27.4,37.2,484
2021-08-25 15:36:34,27.4,37.1,483
2021-08-25 15:36:42,27.4,37.1,482
2021-08-25 15:36:49,27.4,37.2,481
2021-08-25 15:36:56,27.3,37.2,480
2021-08-25 15:37:04,27.3,37.2,480
2021-08-25 15:37:11,27.4,37.3,481
2021-08-25 15:37:18,27.3,37.2,482
2021-08-25 15:37:26,27.4,37.2,482
2021-08-25 15:37:33,27.4,37.2,483
2021-08-25 15:37:41,27.3,37.2,482
2021-08-25 15:37:48,27.4,37.2,482
2021-08-25 15:37:55,27.3,37.2,482
2021-08-25 15:38:03,27.3,37.2,483
2021-08-25 15:38:10,27.3,37.3,484
2021-08-25 15:38:17,27.3,37.3,485
2021-08-25 15:38:24,27.3,37.2,484
2021-08-25 15:38:32,27.3,37.2,482
2021-08-25 15:38:39,27.3,37.2,482
2021-08-25 15:38:46,27.3,37.2,483
2021-08-25 15:38:54,27.3,37.2,483
2021-08-25 15:39:01,27.3,37.2,481
2021-08-25 15:39:08,27.3,37.1,481
2021-08-25 15:39:16,27.3,37.1,482
2021-08-25 15:39:23,27.3,37.1,482
2021-08-25 15:39:30,27.3,36.9,481
2021-08-25 15:39:38,27.3,36.9,481
2021-08-25 15:39:45,27.2,36.9,481
2021-08-25 15:39:52,27.2,37.0,480
2021-08-25 15:39:59,27.2,37,480
2021-08-25 15:40:07,27.2,37.0,480
2021-08-25 15:40:14,27.2,37.0,480
2021-08-25 15:40:21,27.2,37.1,482
2021-08-25 15:40:29,27.2,37.2,482
2021-08-25 15:40:36,27.2,37.2,479
2021-08-25 15:40:43,27.2,37.2,473
2021-08-25 15:40:51,27.2,37.2,470
2021-08-25 15:40:58,27.2,37.2,468
2021-08-25 15:41:05,27.2,37.2,471
2021-08-25 15:41:13,27.2,37.3,474
2021-08-25 15:41:20,27.2,37.3,475
2021-08-25 15:41:27,27.3,37.2,480
2021-08-25 15:41:35,27.3,37.2,480
2021-08-25 15:41:42,27.3,37.1,477
2021-08-25 15:41:49,27.4,37.0,476
2021-08-25 15:41:56,27.4,37,477
2021-08-25 15:42:04,27.4,37.0,473
2021-08-25 15:42:11,27.4,37.0,471
2021-08-25 15:42:19,27.4,36.9,469
2021-08-25 15:42:26,27.4,36.9,472
2021-08-25 15:42:33,27.5,36.9,475
2021-08-25 15:42:40,27.5,36.9,476
2021-08-25 15:42:48,27.5,36.9,478
2021-08-25 15:42:55,27.5,36.9,478
2021-08-25 15:43:02,27.5,37.0,477
2021-08-25 15:43:10,27.5,37.1,476
2021-08-25 15:43:17,27.5,37.0,478
2021-08-25 15:43:24,27.5,37.1,480
2021-08-25 15:43:32,27.4,37.2,482
2021-08-25 15:43:39,27.4,37.2,482
2021-08-25 15:43:46,27.4,37.3,483
2021-08-25 15:43:54,27.4,37.3,484
2021-08-25 15:44:01,27.4,37.3,485
2021-08-25 15:44:08,27.4,37.4,485
2021-08-25 15:44:15,27.4,37.4,486
2021-08-25 15:44:23,27.4,37.4,486
2021-08-25 15:44:30,27.3,37.5,486
2021-08-25 15:44:38,27.3,37.6,487
2021-08-25 15:44:45,27.3,37.6,488
2021-08-25 15:44:52,27.3,37.7,490
2021-08-25 15:45:00,27.3,37.7,490
2021-08-25 15:45:07,27.3,37.7,491
2021-08-25 15:45:14,27.3,37.7,492
2021-08-25 15:45:21,27.3,37.7,492
2021-08-25 15:45:29,27.3,37.7,493
2021-08-25 15:45:36,27.3,37.6,493
2021-08-25 15:45:43,27.3,37.6,494
2021-08-25 15:45:51,27.3,37.6,495
2021-08-25 15:45:58,27.3,37.6,493
2021-08-25 15:46:06,27.4,37.5,491
2021-08-25 15:46:13,27.4,37.6,492
2021-08-25 15:46:20,27.4,37.6,491
2021-08-25 15:46:28,27.4,37.5,492
2021-08-25 15:46:35,27.4,37.5,490
2021-08-25 15:46:42,27.4,37.5,490
2021-08-25 15:46:49,27.4,37.4,490
2021-08-25 15:46:57,27.4,37.4,491
2021-08-25 15:47:04,27.4,37.4,492
2021-08-25 15:47:12,27.4,37.3,490
2021-08-25 15:47:19,27.4,37.4,491
2021-08-25 15:47:26,27.5,37.5,493
2021-08-25 15:47:34,27.4,37.4,493
2021-08-25 15:47:41,27.2,36.5,491
2021-08-25 15:47:48,26.6,34.9,483
2021-08-25 15:47:56,26.5,35.5,481
2021-08-25 15:48:03,26.6,36.3,474
2021-08-25 15:48:11,26.5,36.2,453
2021-08-25 15:48:18,26.5,36.7,492
2021-08-25 15:48:25,26.4,36.5,380
2021-08-25 15:48:33,26.3,36.2,409
2021-08-25 15:48:40,26.2,36.3,427
2021-08-25 15:48:47,26.2,36.2,410
2021-08-25 15:48:55,26.2,36.3,363
2021-08-25 15:49:02,26.1,35.7,352
2021-08-25 15:49:09,26.1,35.9,408
2021-08-25 15:49:17,26.1,35.9,390
2021-08-25 15:49:24,26,36.1,416
2021-08-25 15:49:31,26.0,36.1,417
2021-08-25 15:49:38,26.1,35.9,402
2021-08-25 15:49:46,26.1,35.8,411
2021-08-25 15:49:53,26.1,35.8,438
2021-08-25 15:50:00,26.1,35.7,418
2021-08-25 15:50:08,26.1,35.4,408
2021-08-25 15:50:15,26.1,35.5,419
2021-08-25 15:50:22,26.1,35.7,416
2021-08-25 15:50:29,26.1,35.8,402
2021-08-25 15:50:37,26.0,35.8,399
2021-08-25 15:50:44,25.9,35.8,411
2021-08-25 15:50:51,25.9,36.1,411
2021-08-25 15:50:59,25.9,36.3,420
2021-08-25 15:51:06,26.0,36.4,422
2021-08-25 15:51:13,26.0,36.6,439
2021-08-25 15:51:21,26.0,36.9,445
2021-08-25 15:51:28,26.0,37.0,436
2021-08-25 15:51:35,26,37.0,432
2021-08-25 15:51:43,25.9,36.5,429
2021-08-25 15:51:50,25.7,36.6,425
2021-08-25 15:51:57,25.5,36.8,405
2021-08-25 15:52:04,25.4,37.4,403
2021-08-25 15:52:12,25.2,38.0,422
2021-08-25 15:52:19,25.3,38.4,421
2021-08-25 15:52:26,25.2,38.9,417
2021-08-25 15:52:34,25.2,38.7,409
2021-08-25 15:52:41,25.2,38.6,401
2021-08-25 15:52:48,25.1,38.2,388
2021-08-25 15:52:55,25.1,38.4,400
2021-08-25 15:53:03,25.2,38.1,368
2021-08-25 15:53:10,25.2,38,377
2021-08-25 15:53:17,25.1,38.1,380
2021-08-25 15:53:24,25.2,38.3,397
2021-08-25 15:53:32,25.3,38.4,398
2021-08-25 15:53:39,25.4,38.2,398
2021-08-25 15:53:46,25.5,38,401
2021-08-25 15:53:54,25.6,37.9,401
2021-08-25 15:54:01,25.7,37.7,396
2021-08-25 15:54:08,25.7,37.4,396
2021-08-25 15:54:16,25.7,37.3,398
2021-08-25 15:54:23,25.7,37.2,395
2021-08-25 15:54:30,25.7,37.1,400
2021-08-25 15:54:38,25.7,37.2,401
2021-08-25 15:54:45,25.7,37.1,400
2021-08-25 15:54:52,25.6,37.4,398
2021-08-25 15:54:59,25.7,37.5,400
2021-08-25 15:55:07,25.6,37.2,434
2021-08-25 15:55:14,25.6,37.1,417
2021-08-25 15:55:21,25.6,37.3,362
2021-08-25 15:55:29,25.6,37.3,391
2021-08-25 15:55:36,25.6,37.3,384
2021-08-25 15:55:43,25.6,37.3,378
2021-08-25 15:55:50,25.6,37.4,401
2021-08-25 15:55:58,25.5,37.3,414
2021-08-25 15:56:05,25.6,37.4,422
2021-08-25 15:56:12,25.6,37.5,407
2021-08-25 15:56:20,25.7,37.6,406
2021-08-25 15:56:27,25.8,37.7,405
2021-08-25 15:56:34,25.8,37.7,404
2021-08-25 15:56:42,25.9,37.7,408
2021-08-25 15:56:49,25.9,37.6,414
2021-08-25 15:56:56,25.9,37.6,417
2021-08-25 15:57:04,26.0,37.5,418
2021-08-25 15:57:11,26.0,37.5,420
2021-08-25 15:57:18,26.0,37.6,419
2021-08-25 15:57:26,26.0,37.5,419
2021-08-25 15:57:33,26.0,37.5,418
2021-08-25 15:57:40,26.1,37.4,418
2021-08-25 15:57:48,26.1,37.5,417
2021-08-25 15:57:55,26.1,37.5,416
2021-08-25 15:58:02,26.2,37.4,418
2021-08-25 15:58:10,26.2,37.4,420
2021-08-25 15:58:17,26.2,37.4,421
2021-08-25 15:58:24,26.2,37.3,423
2021-08-25 15:58:32,26.3,37.3,422
2021-08-25 15:58:39,26.3,37.3,420
2021-08-25 15:58:46,26.3,37.1,420
2021-08-25 15:58:53,26.4,37.2,421
2021-08-25 15:59:01,26.4,37.1,420
2021-08-25 15:59:08,26.4,37.1,421
2021-08-25 15:59:15,26.5,37.1,422
2021-08-25 15:59:23,26.5,37.0,423
2021-08-25 15:59:30,26.5,37.0,424
2021-08-25 15:59:37,26.5,37.1,424
2021-08-25 15:59:45,26.5,37,424
2021-08-25 15:59:52,26.5,37.0,423
2021-08-25 16:00:00,26.5,37.0,426
2021-08-25 16:00:07,26.5,37.0,430
2021-08-25 16:00:14,26.6,37.0,430
2021-08-25 16:00:21,26.6,37.0,430
2021-08-25 16:00:28,26.6,37.0,429
2021-08-25 16:00:36,26.6,37,430
2021-08-25 16:00:43,26.6,37.0,429
2021-08-25 16:00:50,26.6,36.9,429
2021-08-25 16:00:58,26.6,36.9,428
2021-08-25 16:01:05,26.6,36.9,429
2021-08-25 16:01:12,26.7,37.0,427
2021-08-25 16:01:19,26.7,37.0,428
2021-08-25 16:01:27,26.7,37.0,429
2021-08-25 16:01:34,26.7,37.0,430
2021-08-25 16:01:42,26.7,37.0,430
2021-08-25 16:01:49,26.7,37.0,431
2021-08-25 16:01:56,26.7,37.1,431
2021-08-25 16:02:04,26.7,37.1,431
2021-08-25 16:02:11,26.7,37.1,431
2021-08-25 16:02:18,26.8,37.1,432
2021-08-25 16:02:26,26.7,37.1,433
2021-08-25 16:02:33,26.8,37.0,434
2021-08-25 16:02:41,26.8,37.0,434
2021-08-25 16:02:48,26.8,37.0,433
2021-08-25 16:02:55,26.8,37.1,433
2021-08-25 16:03:02,26.8,37.0,434
2021-08-25 16:03:10,26.8,37.0,434
2021-08-25 16:03:17,26.9,36.9,434
2021-08-25 16:03:25,26.9,37.0,434
2021-08-25 16:03:32,26.9,37.0,435
2021-08-25 16:03:39,26.9,36.9,435
2021-08-25 16:03:47,26.9,36.9,436
2021-08-25 16:03:54,26.9,36.9,437
2021-08-25 16:04:01,26.9,36.9,437
2021-08-25 16:04:08,27.0,36.9,438
2021-08-25 16:04:16,27.0,36.9,439
2021-08-25 16:04:23,27,36.9,437
2021-08-25 16:04:30,27.0,36.9,436
2021-08-25 16:04:38,27.0,37.0,434
2021-08-25 16:04:45,27.1,37.0,435
2021-08-25 16:04:52,27.1,37,434
2021-08-25 16:05:00,27.1,37.0,435
2021-08-25 16:05:07,27.1,37,438
2021-08-25 16:05:14,27.1,37.0,442
2021-08-25 16:05:21,27.1,37.0,445
2021-08-25 16:05:28,27.1,37.1,447
2021-08-25 16:05:36,27.1,37.2,451
2021-08-25 16:05:43,27.1,37.2,453
2021-08-25 16:05:50,27.1,37.2,451
2021-08-25 16:05:58,27.1,37.2,452
2021-08-25 16:06:05,27.1,37.2,456
2021-08-25 16:06:12,27.1,37.2,456
2021-08-25 16:06:20,27.1,37.2,460
2021-08-25 16:06:27,27.1,37.2,461
2021-08-25 16:06:34,27.1,37.2,463
2021-08-25 16:06:42,27.1,37.3,466
2021-08-25 16:06:49,27.1,37.3,467
2021-08-25 16:06:56,27.1,37.2,468
2021-08-25 16:07:04,27.1,37.3,468
2021-08-25 16:07:11,27.1,37.3,469
2021-08-25 16:07:18,27.1,37.3,470
2021-08-25 16:07:25,27.1,37.4,471
2021-08-25 16:07:32,27.1,37.4,471
2021-08-25 16:07:40,27.1,37.4,471
2021-08-25 16:07:47,27.1,37.5,469
2021-08-25 16:07:54,27.1,37.5,469
2021-08-25 16:08:02,27.1,37.5,469
2021-08-25 16:08:09,27.1,37.5,469
2021-08-25 16:08:16,27.1,37.6,469
2021-08-25 16:08:23,27.1,37.6,469
2021-08-25 16:08:31,27.1,37.6,470
2021-08-25 16:08:38,27.1,37.7,470
2021-08-25 16:08:46,27.1,37.7,470
2021-08-25 16:08:53,27.1,37.7,471
2021-08-25 16:09:00,27.1,37.7,472
2021-08-25 16:09:08,27.1,37.7,474
2021-08-25 16:09:15,27.1,37.7,474
2021-08-25 16:09:22,27.1,37.7,474
2021-08-25 16:09:29,27.1,37.7,474
2021-08-25 16:09:37,27.1,37.8,475
2021-08-25 16:09:44,27.1,37.8,475
2021-08-25 16:09:51,27.1,37.8,475
2021-08-25 16:09:59,27.1,37.9,476
2021-08-25 16:10:06,27.1,37.8,477
2021-08-25 16:10:13,27.1,37.8,477
2021-08-25 16:10:21,27.1,37.8,477
2021-08-25 16:10:28,27.1,37.8,478
2021-08-25 16:10:36,27.1,37.9,479
2021-08-25 16:10:43,27.1,37.9,480
2021-08-25 16:10:50,27.1,37.9,480
2021-08-25 16:10:57,27.1,37.9,480
2021-08-25 16:11:05,27.1,37.9,480
2021-08-25 16:11:12,27.0,38.0,481
2021-08-25 16:11:19,27.0,38.0,481
2021-08-25 16:11:27,27.1,38.0,482
2021-08-25 16:11:34,27.0,38.0,483
2021-08-25 16:11:41,27.1,38.0,483
2021-08-25 16:11:49,27.1,38.0,481
2021-08-25 16:11:56,27.1,38.0,483
2021-08-25 16:12:04,27.1,38.0,485
2021-08-25 16:12:11,27.1,38,487
2021-08-25 16:12:18,27.1,38.0,488
2021-08-25 16:12:25,27.1,38.0,488
2021-08-25 16:12:33,27.1,37.9,490
2021-08-25 16:12:40,27.2,37.9,486
2021-08-25 16:12:47,27.2,37.9,484
2021-08-25 16:12:55,27.2,37.9,485
2021-08-25 16:13:02,27.2,37.9,486
2021-08-25 16:13:09,27.2,37.9,490
2021-08-25 16:13:16,27.2,37.8,492
2021-08-25 16:13:24,27.2,37.8,493
2021-08-25 16:13:31,27.2,37.8,494
2021-08-25 16:13:39,27.2,37.8,494
2021-08-25 16:13:46,27.2,37.8,496
2021-08-25 16:13:53,27.2,37.8,497
2021-08-25 16:14:01,27.2,37.8,498
2021-08-25 16:14:08,27.2,37.7,498
2021-08-25 16:14:15,27.2,37.8,497
2021-08-25 16:14:23,27.2,37.8,497
2021-08-25 16:14:30,27.2,37.8,497
2021-08-25 16:14:37,27.2,37.8,499
2021-08-25 16:14:45,27.2,37.9,499
2021-08-25 16:14:52,27.2,37.9,502
2021-08-25 16:14:59,27.2,37.9,502
2021-08-25 16:15:07,27.2,37.9,505
2021-08-25 16:15:14,27.2,37.9,507
2021-08-25 16:15:21,27.2,37.9,508
2021-08-25 16:15:29,27.2,37.9,514
2021-08-25 16:15:36,27.2,37.8,516
2021-08-25 16:15:43,27.2,37.9,515
2021-08-25 16:15:51,27.2,37.9,516
2021-08-25 16:15:58,27.2,37.9,516
2021-08-25 16:16:05,27.2,37.9,518
2021-08-25 16:16:13,27.2,37.9,519
2021-08-25 16:16:20,27.2,37.9,521
2021-08-25 16:16:28,27.2,37.9,523
2021-08-25 16:16:35,27.2,38.0,523
2021-08-25 16:16:42,27.2,37.9,524
2021-08-25 16:16:50,27.2,37.9,525
2021-08-25 16:16:57,27.2,37.9,524
2021-08-25 16:17:04,27.2,37.9,524
2021-08-25 16:17:12,27.2,37.9,526
2021-08-25 16:17:19,27.2,37.9,526
2021-08-25 16:17:26,27.3,37.9,526
2021-08-25 16:17:34,27.2,37.9,526
2021-08-25 16:17:41,27.2,37.9,524
