"Series";"Time";"Value"
"Raspi_02";"2021-10-04T10:45:00+02:00";931.1683959960938
"Raspi_02";"2021-10-04T10:45:02+02:00";931.8976440429688
"Raspi_02";"2021-10-04T10:45:04+02:00";932.0160522460938
"Raspi_02";"2021-10-04T10:45:06+02:00";931.814453125
"Raspi_02";"2021-10-04T10:45:08+02:00";932.4520263671875
"Raspi_02";"2021-10-04T10:45:10+02:00";932.9835815429688
"Raspi_02";"2021-10-04T10:45:12+02:00";933.2188110351562
"Raspi_02";"2021-10-04T10:45:14+02:00";933.77783203125
"Raspi_02";"2021-10-04T10:45:16+02:00";934.1000366210938
"Raspi_02";"2021-10-04T10:45:18+02:00";935.3931274414062
"Raspi_02";"2021-10-04T10:45:20+02:00";935.8828735351562
"Raspi_02";"2021-10-04T10:45:22+02:00";937.0396728515625
"Raspi_02";"2021-10-04T10:45:24+02:00";937.1050415039062
"Raspi_02";"2021-10-04T10:45:26+02:00";937.275146484375
"Raspi_02";"2021-10-04T10:45:28+02:00";937.52734375
"Raspi_02";"2021-10-04T10:45:30+02:00";938.1200561523438
"Raspi_02";"2021-10-04T10:45:32+02:00";938.42333984375
"Raspi_02";"2021-10-04T10:45:34+02:00";938.943359375
"Raspi_02";"2021-10-04T10:45:37+02:00";939.8375854492188
"Raspi_02";"2021-10-04T10:45:39+02:00";940.1946411132812
"Raspi_02";"2021-10-04T10:45:41+02:00";940.9725341796875
"Raspi_02";"2021-10-04T10:45:43+02:00";941.271484375
"Raspi_02";"2021-10-04T10:45:45+02:00";942.2239990234375
"Raspi_02";"2021-10-04T10:45:47+02:00";942.4716186523438
"Raspi_02";"2021-10-04T10:45:49+02:00";943.6234741210938
"Raspi_02";"2021-10-04T10:45:51+02:00";944.2340698242188
"Raspi_02";"2021-10-04T10:45:53+02:00";944.3900146484375
"Raspi_02";"2021-10-04T10:45:55+02:00";944.3128662109375
"Raspi_02";"2021-10-04T10:45:57+02:00";944.9376220703125
"Raspi_02";"2021-10-04T10:45:59+02:00";945.1293334960938
"Raspi_02";"2021-10-04T10:46:01+02:00";945.498779296875
"Raspi_02";"2021-10-04T10:46:03+02:00";946.0296020507812
"Raspi_02";"2021-10-04T10:46:05+02:00";946.4623413085938
"Raspi_02";"2021-10-04T10:46:07+02:00";947.0822143554688
"Raspi_02";"2021-10-04T10:46:09+02:00";947.9631958007812
"Raspi_02";"2021-10-04T10:46:11+02:00";948.2449951171875
"Raspi_02";"2021-10-04T10:46:13+02:00";948.3223876953125
"Raspi_02";"2021-10-04T10:46:15+02:00";948.7133178710938
"Raspi_02";"2021-10-04T10:46:17+02:00";949.330810546875
"Raspi_02";"2021-10-04T10:46:19+02:00";950.010986328125
"Raspi_02";"2021-10-04T10:46:21+02:00";951.2130737304688
"Raspi_02";"2021-10-04T10:46:23+02:00";951.6115112304688
"Raspi_02";"2021-10-04T10:46:25+02:00";951.4822387695312
"Raspi_02";"2021-10-04T10:46:27+02:00";951.6065673828125
"Raspi_02";"2021-10-04T10:46:29+02:00";952.41015625
"Raspi_02";"2021-10-04T10:46:31+02:00";952.9091796875
"Raspi_02";"2021-10-04T10:46:33+02:00";953.51171875
"Raspi_02";"2021-10-04T10:46:35+02:00";954.1980590820312
"Raspi_02";"2021-10-04T10:46:37+02:00";954.9439086914062
"Raspi_02";"2021-10-04T10:46:39+02:00";955.707763671875
"Raspi_02";"2021-10-04T10:46:41+02:00";956.242919921875
"Raspi_02";"2021-10-04T10:46:43+02:00";956.6697998046875
"Raspi_02";"2021-10-04T10:46:45+02:00";956.9320068359375
"Raspi_02";"2021-10-04T10:46:47+02:00";957.4691772460938
"Raspi_02";"2021-10-04T10:46:49+02:00";958.4839477539062
"Raspi_02";"2021-10-04T10:46:51+02:00";959.123291015625
"Raspi_02";"2021-10-04T10:46:53+02:00";959.619140625
"Raspi_02";"2021-10-04T10:46:55+02:00";959.9461059570312
"Raspi_02";"2021-10-04T10:46:57+02:00";959.9918823242188
"Raspi_02";"2021-10-04T10:47:00+02:00";960.1279907226562
"Raspi_02";"2021-10-04T10:47:02+02:00";960.4291381835938
"Raspi_02";"2021-10-04T10:47:04+02:00";961.2931518554688
"Raspi_02";"2021-10-04T10:47:06+02:00";961.5391845703125
"Raspi_02";"2021-10-04T10:47:08+02:00";962.5703125
"Raspi_02";"2021-10-04T10:47:10+02:00";963.3221435546875
"Raspi_02";"2021-10-04T10:47:12+02:00";963.84521484375
"Raspi_02";"2021-10-04T10:47:14+02:00";964.1217041015625
"Raspi_02";"2021-10-04T10:47:16+02:00";964.1083984375
"Raspi_02";"2021-10-04T10:47:18+02:00";964.4891967773438
"Raspi_02";"2021-10-04T10:47:20+02:00";965.2969360351562
"Raspi_02";"2021-10-04T10:47:22+02:00";965.4530639648438
"Raspi_02";"2021-10-04T10:47:24+02:00";965.8198852539062
"Raspi_02";"2021-10-04T10:47:26+02:00";966.094970703125
"Raspi_02";"2021-10-04T10:47:28+02:00";966.7252807617188
"Raspi_02";"2021-10-04T10:47:30+02:00";967.779052734375
"Raspi_02";"2021-10-04T10:47:32+02:00";967.6222534179688
"Raspi_02";"2021-10-04T10:47:34+02:00";968.0614624023438
"Raspi_02";"2021-10-04T10:47:36+02:00";968.8472290039062
"Raspi_02";"2021-10-04T10:47:38+02:00";969.6615600585938
"Raspi_02";"2021-10-04T10:47:40+02:00";970.1370239257812
"Raspi_02";"2021-10-04T10:47:42+02:00";970.5527954101562
"Raspi_02";"2021-10-04T10:47:44+02:00";970.6277465820312
"Raspi_02";"2021-10-04T10:47:46+02:00";971.41796875
"Raspi_02";"2021-10-04T10:47:48+02:00";971.6299438476562
"Raspi_02";"2021-10-04T10:47:50+02:00";972.0972900390625
"Raspi_02";"2021-10-04T10:47:52+02:00";972.2352294921875
"Raspi_02";"2021-10-04T10:47:54+02:00";972.9008178710938
"Raspi_02";"2021-10-04T10:47:56+02:00";973.2340087890625
"Raspi_02";"2021-10-04T10:47:58+02:00";973.5428466796875
"Raspi_02";"2021-10-04T10:48:00+02:00";973.3873901367188
"Raspi_02";"2021-10-04T10:48:02+02:00";973.6134033203125
"Raspi_02";"2021-10-04T10:48:04+02:00";973.6181640625
"Raspi_02";"2021-10-04T10:48:06+02:00";973.9223022460938
"Raspi_02";"2021-10-04T10:48:08+02:00";974.6246337890625
"Raspi_02";"2021-10-04T10:48:10+02:00";974.9685668945312
"Raspi_02";"2021-10-04T10:48:12+02:00";974.9369506835938
"Raspi_02";"2021-10-04T10:48:14+02:00";974.74365234375
"Raspi_02";"2021-10-04T10:48:16+02:00";975.1527099609375
"Raspi_02";"2021-10-04T10:48:18+02:00";975.3079833984375
"Raspi_02";"2021-10-04T10:48:20+02:00";975.320068359375
"Raspi_02";"2021-10-04T10:48:22+02:00";975.7511596679688
"Raspi_02";"2021-10-04T10:48:24+02:00";975.9237060546875
"Raspi_02";"2021-10-04T10:48:26+02:00";976.207763671875
"Raspi_02";"2021-10-04T10:48:29+02:00";976.6004028320312
"Raspi_02";"2021-10-04T10:48:31+02:00";976.4882202148438
"Raspi_02";"2021-10-04T10:48:33+02:00";976.3245239257812
"Raspi_02";"2021-10-04T10:48:35+02:00";976.13330078125
"Raspi_02";"2021-10-04T10:48:37+02:00";976.4364624023438
"Raspi_02";"2021-10-04T10:48:39+02:00";976.9776611328125
"Raspi_02";"2021-10-04T10:48:41+02:00";977.0650024414062
"Raspi_02";"2021-10-04T10:48:43+02:00";977.1204833984375
"Raspi_02";"2021-10-04T10:48:45+02:00";977.534423828125
"Raspi_02";"2021-10-04T10:48:47+02:00";977.409423828125
"Raspi_02";"2021-10-04T10:48:49+02:00";977.926025390625
"Raspi_02";"2021-10-04T10:48:51+02:00";978.3095092773438
"Raspi_02";"2021-10-04T10:48:53+02:00";978.796630859375
"Raspi_02";"2021-10-04T10:48:55+02:00";979.1152954101562
"Raspi_02";"2021-10-04T10:48:57+02:00";979.5659790039062
"Raspi_02";"2021-10-04T10:48:59+02:00";979.8787231445312
"Raspi_02";"2021-10-04T10:49:01+02:00";980.268798828125
"Raspi_02";"2021-10-04T10:49:03+02:00";979.8739624023438
"Raspi_02";"2021-10-04T10:49:05+02:00";980.0982666015625
"Raspi_02";"2021-10-04T10:49:07+02:00";980.2134399414062
"Raspi_02";"2021-10-04T10:49:09+02:00";980.333251953125
"Raspi_02";"2021-10-04T10:49:11+02:00";980.3336181640625
"Raspi_02";"2021-10-04T10:49:13+02:00";980.80126953125
"Raspi_02";"2021-10-04T10:49:15+02:00";980.7865600585938
"Raspi_02";"2021-10-04T10:49:17+02:00";981.0179443359375
"Raspi_02";"2021-10-04T10:49:19+02:00";981.1654052734375
"Raspi_02";"2021-10-04T10:49:21+02:00";981.3722534179688
"Raspi_02";"2021-10-04T10:49:23+02:00";981.17138671875
"Raspi_02";"2021-10-04T10:49:25+02:00";981.0986938476562
"Raspi_02";"2021-10-04T10:49:27+02:00";981.5440063476562
"Raspi_02";"2021-10-04T10:49:29+02:00";981.4671020507812
"Raspi_02";"2021-10-04T10:49:31+02:00";981.712158203125
"Raspi_02";"2021-10-04T10:49:33+02:00";982.4203491210938
"Raspi_02";"2021-10-04T10:49:35+02:00";982.7166748046875
"Raspi_02";"2021-10-04T10:49:37+02:00";982.7685546875
"Raspi_02";"2021-10-04T10:49:39+02:00";983.0260620117188
"Raspi_02";"2021-10-04T10:49:41+02:00";982.9736938476562
"Raspi_02";"2021-10-04T10:49:43+02:00";983.7703857421875
"Raspi_02";"2021-10-04T10:49:45+02:00";983.8875122070312
"Raspi_02";"2021-10-04T10:49:47+02:00";984.3778076171875
"Raspi_02";"2021-10-04T10:49:49+02:00";984.7228393554688
"Raspi_02";"2021-10-04T10:49:51+02:00";984.7965698242188
"Raspi_02";"2021-10-04T10:49:53+02:00";985.2689208984375
"Raspi_02";"2021-10-04T10:49:56+02:00";985.5042724609375
"Raspi_02";"2021-10-04T10:49:58+02:00";985.7843627929688
"Raspi_02";"2021-10-04T10:50:00+02:00";985.9063720703125
"Raspi_02";"2021-10-04T10:50:02+02:00";985.8140869140625
"Raspi_02";"2021-10-04T10:50:04+02:00";985.6004638671875
"Raspi_02";"2021-10-04T10:50:06+02:00";986.2642822265625
"Raspi_02";"2021-10-04T10:50:08+02:00";986.6095581054688
"Raspi_02";"2021-10-04T10:50:10+02:00";986.7109375
"Raspi_02";"2021-10-04T10:50:12+02:00";987.4119873046875
"Raspi_02";"2021-10-04T10:50:14+02:00";987.26611328125
"Raspi_02";"2021-10-04T10:50:16+02:00";987.390625
"Raspi_02";"2021-10-04T10:50:18+02:00";987.6809692382812
"Raspi_02";"2021-10-04T10:50:20+02:00";987.9158935546875
"Raspi_02";"2021-10-04T10:50:22+02:00";988.2905883789062
"Raspi_02";"2021-10-04T10:50:24+02:00";988.634521484375
"Raspi_02";"2021-10-04T10:50:26+02:00";988.8316650390625
"Raspi_02";"2021-10-04T10:50:28+02:00";989.019287109375
"Raspi_02";"2021-10-04T10:50:30+02:00";989.9115600585938
"Raspi_02";"2021-10-04T10:50:32+02:00";990.42529296875
"Raspi_02";"2021-10-04T10:50:34+02:00";990.4300537109375
"Raspi_02";"2021-10-04T10:50:36+02:00";990.5689086914062
"Raspi_02";"2021-10-04T10:50:38+02:00";990.9801025390625
"Raspi_02";"2021-10-04T10:50:40+02:00";991.3550415039062
"Raspi_02";"2021-10-04T10:50:42+02:00";991.1537475585938
"Raspi_02";"2021-10-04T10:50:44+02:00";991.310791015625
"Raspi_02";"2021-10-04T10:50:46+02:00";991.2610473632812
"Raspi_02";"2021-10-04T10:50:48+02:00";991.47412109375
"Raspi_02";"2021-10-04T10:50:50+02:00";992.1846313476562
"Raspi_02";"2021-10-04T10:50:52+02:00";992.1744384765625
"Raspi_02";"2021-10-04T10:50:54+02:00";992.2471923828125
"Raspi_02";"2021-10-04T10:50:56+02:00";992.3630981445312
"Raspi_02";"2021-10-04T10:50:58+02:00";992.4271240234375
"Raspi_02";"2021-10-04T10:51:00+02:00";992.2739868164062
"Raspi_02";"2021-10-04T10:51:02+02:00";993.010986328125
"Raspi_02";"2021-10-04T10:51:04+02:00";993.0770263671875
"Raspi_02";"2021-10-04T10:51:06+02:00";993.1602172851562
"Raspi_02";"2021-10-04T10:51:08+02:00";992.7548828125
"Raspi_02";"2021-10-04T10:51:10+02:00";992.7423095703125
"Raspi_02";"2021-10-04T10:51:12+02:00";993.2760620117188
"Raspi_02";"2021-10-04T10:51:14+02:00";993.361328125
"Raspi_02";"2021-10-04T10:51:16+02:00";993.7880859375
"Raspi_02";"2021-10-04T10:51:18+02:00";993.8023681640625
"Raspi_02";"2021-10-04T10:51:20+02:00";993.735595703125
"Raspi_02";"2021-10-04T10:51:22+02:00";994.2095947265625
"Raspi_02";"2021-10-04T10:51:25+02:00";994.6835327148438
"Raspi_02";"2021-10-04T10:51:27+02:00";994.6924438476562
"Raspi_02";"2021-10-04T10:51:29+02:00";994.8211059570312
"Raspi_02";"2021-10-04T10:51:31+02:00";995.1488647460938
"Raspi_02";"2021-10-04T10:51:33+02:00";995.5552368164062
"Raspi_02";"2021-10-04T10:51:35+02:00";995.9014282226562
"Raspi_02";"2021-10-04T10:51:37+02:00";995.8953857421875
"Raspi_02";"2021-10-04T10:51:39+02:00";996.2600708007812
"Raspi_02";"2021-10-04T10:51:41+02:00";996.4923706054688
"Raspi_02";"2021-10-04T10:51:43+02:00";996.6245727539062
"Raspi_02";"2021-10-04T10:51:45+02:00";996.7058715820312
"Raspi_02";"2021-10-04T10:51:47+02:00";996.7965698242188
"Raspi_02";"2021-10-04T10:51:49+02:00";996.8663940429688
"Raspi_02";"2021-10-04T10:51:51+02:00";996.9269409179688
"Raspi_02";"2021-10-04T10:51:53+02:00";997.0193481445312
"Raspi_02";"2021-10-04T10:51:55+02:00";996.9376220703125
"Raspi_02";"2021-10-04T10:51:57+02:00";997.1535034179688
"Raspi_02";"2021-10-04T10:51:59+02:00";996.91748046875
"Raspi_02";"2021-10-04T10:52:01+02:00";996.6987915039062
"Raspi_02";"2021-10-04T10:52:03+02:00";996.5535278320312
"Raspi_02";"2021-10-04T10:52:05+02:00";996.364501953125
"Raspi_02";"2021-10-04T10:52:07+02:00";996.1028442382812
"Raspi_02";"2021-10-04T10:52:09+02:00";996.3056030273438
"Raspi_02";"2021-10-04T10:52:11+02:00";996.2742309570312
"Raspi_02";"2021-10-04T10:52:13+02:00";996.6370239257812
"Raspi_02";"2021-10-04T10:52:15+02:00";996.9767456054688
"Raspi_02";"2021-10-04T10:52:17+02:00";996.9720458984375
"Raspi_02";"2021-10-04T10:52:19+02:00";997.2206420898438
"Raspi_02";"2021-10-04T10:52:21+02:00";997.6378784179688
"Raspi_02";"2021-10-04T10:52:23+02:00";997.7583618164062
"Raspi_02";"2021-10-04T10:52:25+02:00";998.0904541015625
"Raspi_02";"2021-10-04T10:52:27+02:00";997.859130859375
"Raspi_02";"2021-10-04T10:52:29+02:00";998.169921875
"Raspi_02";"2021-10-04T10:52:31+02:00";998.6393432617188
"Raspi_02";"2021-10-04T10:52:33+02:00";999.013671875
"Raspi_02";"2021-10-04T10:52:35+02:00";999.1237182617188
"Raspi_02";"2021-10-04T10:52:37+02:00";999.7142333984375
"Raspi_02";"2021-10-04T10:52:39+02:00";1000.13916015625
"Raspi_02";"2021-10-04T10:52:41+02:00";1000.200927734375
"Raspi_02";"2021-10-04T10:52:43+02:00";1000.2726440429688
"Raspi_02";"2021-10-04T10:52:45+02:00";1000.7592163085938
"Raspi_02";"2021-10-04T10:52:47+02:00";1001.1937255859375
"Raspi_02";"2021-10-04T10:52:49+02:00";1001.786865234375
"Raspi_02";"2021-10-04T10:52:51+02:00";1002.0619506835938
"Raspi_02";"2021-10-04T10:52:54+02:00";1002.6201782226562
"Raspi_02";"2021-10-04T10:52:56+02:00";1002.5231323242188
"Raspi_02";"2021-10-04T10:52:58+02:00";1002.7298583984375
"Raspi_02";"2021-10-04T10:53:00+02:00";1003.0985107421875
"Raspi_02";"2021-10-04T10:53:02+02:00";1003.8560180664062
"Raspi_02";"2021-10-04T10:53:04+02:00";1003.92626953125
"Raspi_02";"2021-10-04T10:53:06+02:00";1004.0687255859375
"Raspi_02";"2021-10-04T10:53:08+02:00";1004.2050170898438
"Raspi_02";"2021-10-04T10:53:10+02:00";1004.1958618164062
"Raspi_02";"2021-10-04T10:53:12+02:00";1004.6854248046875
"Raspi_02";"2021-10-04T10:53:14+02:00";1005.1746215820312
"Raspi_02";"2021-10-04T10:53:16+02:00";1004.8875122070312
"Raspi_02";"2021-10-04T10:53:18+02:00";1005.3916015625
"Raspi_02";"2021-10-04T10:53:20+02:00";1005.59814453125
"Raspi_02";"2021-10-04T10:53:22+02:00";1005.8837280273438
"Raspi_02";"2021-10-04T10:53:24+02:00";1006.0950317382812
"Raspi_02";"2021-10-04T10:53:26+02:00";1006.2569580078125
"Raspi_02";"2021-10-04T10:53:28+02:00";1006.8868408203125
"Raspi_02";"2021-10-04T10:53:30+02:00";1007.02001953125
"Raspi_02";"2021-10-04T10:53:32+02:00";1007.1940307617188
"Raspi_02";"2021-10-04T10:53:34+02:00";1007.4514770507812
"Raspi_02";"2021-10-04T10:53:36+02:00";1007.5410766601562
"Raspi_02";"2021-10-04T10:53:38+02:00";1007.4600219726562
"Raspi_02";"2021-10-04T10:53:40+02:00";1007.6410522460938
"Raspi_02";"2021-10-04T10:53:42+02:00";1007.8953247070312
"Raspi_02";"2021-10-04T10:53:44+02:00";1007.8145751953125
"Raspi_02";"2021-10-04T10:53:46+02:00";1008.0960693359375
"Raspi_02";"2021-10-04T10:53:48+02:00";1008.659912109375
"Raspi_02";"2021-10-04T10:53:50+02:00";1009.1419677734375
"Raspi_02";"2021-10-04T10:53:52+02:00";1009.334716796875
"Raspi_02";"2021-10-04T10:53:54+02:00";1009.6296997070312
"Raspi_02";"2021-10-04T10:53:56+02:00";1009.6536865234375
"Raspi_02";"2021-10-04T10:53:58+02:00";1009.9417114257812
"Raspi_02";"2021-10-04T10:54:00+02:00";1010.462890625
"Raspi_02";"2021-10-04T10:54:02+02:00";1010.8222045898438
"Raspi_02";"2021-10-04T10:54:04+02:00";1011.5007934570312
"Raspi_02";"2021-10-04T10:54:06+02:00";1011.5435791015625
"Raspi_02";"2021-10-04T10:54:08+02:00";1011.981689453125
"Raspi_02";"2021-10-04T10:54:10+02:00";1012.2247924804688
"Raspi_02";"2021-10-04T10:54:12+02:00";1012.1221923828125
"Raspi_02";"2021-10-04T10:54:14+02:00";1012.4986572265625
"Raspi_02";"2021-10-04T10:54:16+02:00";1012.5580444335938
"Raspi_02";"2021-10-04T10:54:18+02:00";1012.7105102539062
"Raspi_02";"2021-10-04T10:54:20+02:00";1012.5390014648438
"Raspi_02";"2021-10-04T10:54:23+02:00";1012.839111328125
"Raspi_02";"2021-10-04T10:54:25+02:00";1013.3941650390625
"Raspi_02";"2021-10-04T10:54:27+02:00";1013.6799926757812
"Raspi_02";"2021-10-04T10:54:29+02:00";1013.5084838867188
"Raspi_02";"2021-10-04T10:54:31+02:00";1013.9228515625
"Raspi_02";"2021-10-04T10:54:33+02:00";1013.451416015625
"Raspi_02";"2021-10-04T10:54:35+02:00";1013.5130004882812
"Raspi_02";"2021-10-04T10:54:37+02:00";1013.232177734375
"Raspi_02";"2021-10-04T10:54:39+02:00";1013.2940063476562
"Raspi_02";"2021-10-04T10:54:41+02:00";1013.0772705078125
"Raspi_02";"2021-10-04T10:54:43+02:00";1013.4940795898438
"Raspi_02";"2021-10-04T10:54:45+02:00";1013.9134521484375
"Raspi_02";"2021-10-04T10:54:47+02:00";1013.6514282226562
"Raspi_02";"2021-10-04T10:54:49+02:00";1013.81103515625
"Raspi_02";"2021-10-04T10:54:51+02:00";1014.0803833007812
"Raspi_02";"2021-10-04T10:54:53+02:00";1014.1254272460938
"Raspi_02";"2021-10-04T10:54:55+02:00";1014.0087280273438
"Raspi_02";"2021-10-04T10:54:57+02:00";1014.213623046875
"Raspi_02";"2021-10-04T10:54:59+02:00";1014.3779296875
"Raspi_02";"2021-10-04T10:55:01+02:00";1014.7235107421875
"Raspi_02";"2021-10-04T10:55:03+02:00";1014.9117431640625
"Raspi_02";"2021-10-04T10:55:05+02:00";1014.9141845703125
"Raspi_02";"2021-10-04T10:55:07+02:00";1015.3599243164062
"Raspi_02";"2021-10-04T10:55:09+02:00";1015.7030639648438
"Raspi_02";"2021-10-04T10:55:11+02:00";1015.779296875
"Raspi_02";"2021-10-04T10:55:13+02:00";1015.531005859375
"Raspi_02";"2021-10-04T10:55:15+02:00";1015.831298828125
"Raspi_02";"2021-10-04T10:55:17+02:00";1015.9888305664062
"Raspi_02";"2021-10-04T10:55:19+02:00";1016.3062744140625
"Raspi_02";"2021-10-04T10:55:21+02:00";1016.6014404296875
"Raspi_02";"2021-10-04T10:55:23+02:00";1016.9404907226562
"Raspi_02";"2021-10-04T10:55:25+02:00";1017.3765258789062
"Raspi_02";"2021-10-04T10:55:27+02:00";1017.4198608398438
"Raspi_02";"2021-10-04T10:55:29+02:00";1017.3072509765625
"Raspi_02";"2021-10-04T10:55:31+02:00";1017.5128784179688
"Raspi_02";"2021-10-04T10:55:33+02:00";1017.5200805664062
"Raspi_02";"2021-10-04T10:55:35+02:00";1018.3284912109375
"Raspi_02";"2021-10-04T10:55:37+02:00";1018.2832641601562
"Raspi_02";"2021-10-04T10:55:39+02:00";1018.3973388671875
"Raspi_02";"2021-10-04T10:55:41+02:00";1018.4000854492188
"Raspi_02";"2021-10-04T10:55:43+02:00";1018.4694213867188
"Raspi_02";"2021-10-04T10:55:45+02:00";1018.5791625976562
"Raspi_02";"2021-10-04T10:55:47+02:00";1019.1181640625
"Raspi_02";"2021-10-04T10:55:49+02:00";1019.3372802734375
"Raspi_02";"2021-10-04T10:55:51+02:00";1019.7814331054688
"Raspi_02";"2021-10-04T10:55:53+02:00";1019.9649658203125
"Raspi_02";"2021-10-04T10:55:56+02:00";1019.6954956054688
"Raspi_02";"2021-10-04T10:55:58+02:00";1019.78369140625
"Raspi_02";"2021-10-04T10:56:00+02:00";1019.8125
"Raspi_02";"2021-10-04T10:56:02+02:00";1020.2417602539062
"Raspi_02";"2021-10-04T10:56:04+02:00";1020.2755126953125
"Raspi_02";"2021-10-04T10:56:06+02:00";1021.6051635742188
"Raspi_02";"2021-10-04T10:56:08+02:00";1022.4026489257812
"Raspi_02";"2021-10-04T10:56:10+02:00";1023.4893188476562
"Raspi_02";"2021-10-04T10:56:12+02:00";1023.6083374023438
"Raspi_02";"2021-10-04T10:56:14+02:00";1024.4664306640625
"Raspi_02";"2021-10-04T10:56:16+02:00";1025.9588623046875
"Raspi_02";"2021-10-04T10:56:18+02:00";1025.884765625
"Raspi_02";"2021-10-04T10:56:20+02:00";1027.1214599609375
"Raspi_02";"2021-10-04T10:56:22+02:00";1027.6568603515625
"Raspi_02";"2021-10-04T10:56:24+02:00";1028.32373046875
"Raspi_02";"2021-10-04T10:56:26+02:00";1028.57275390625
"Raspi_02";"2021-10-04T10:56:28+02:00";1028.8524169921875
"Raspi_02";"2021-10-04T10:56:30+02:00";1029.019775390625
"Raspi_02";"2021-10-04T10:56:32+02:00";1029.7689208984375
"Raspi_02";"2021-10-04T10:56:34+02:00";1029.982421875
"Raspi_02";"2021-10-04T10:56:36+02:00";1030.388671875
"Raspi_02";"2021-10-04T10:56:38+02:00";1029.9967041015625
"Raspi_02";"2021-10-04T10:56:40+02:00";1030.443603515625
"Raspi_02";"2021-10-04T10:56:42+02:00";1030.02734375
"Raspi_02";"2021-10-04T10:56:44+02:00";1029.8819580078125
"Raspi_02";"2021-10-04T10:56:46+02:00";1030.4794921875
"Raspi_02";"2021-10-04T10:56:48+02:00";1030.8409423828125
"Raspi_02";"2021-10-04T10:56:50+02:00";1031.02099609375
"Raspi_02";"2021-10-04T10:56:52+02:00";1031.2650146484375
"Raspi_02";"2021-10-04T10:56:54+02:00";1031.16943359375
"Raspi_02";"2021-10-04T10:56:56+02:00";1031.1640625
"Raspi_02";"2021-10-04T10:56:58+02:00";1031.7786865234375
"Raspi_02";"2021-10-04T10:57:00+02:00";1031.6116943359375
"Raspi_02";"2021-10-04T10:57:02+02:00";1031.6112060546875
"Raspi_02";"2021-10-04T10:57:04+02:00";1032.2310791015625
"Raspi_02";"2021-10-04T10:57:06+02:00";1032.5595703125
"Raspi_02";"2021-10-04T10:57:08+02:00";1032.5322265625
"Raspi_02";"2021-10-04T10:57:10+02:00";1033.2845458984375
"Raspi_02";"2021-10-04T10:57:12+02:00";1033.5335693359375
"Raspi_02";"2021-10-04T10:57:14+02:00";1034.33642578125
"Raspi_02";"2021-10-04T10:57:16+02:00";1034.568359375
"Raspi_02";"2021-10-04T10:57:18+02:00";1034.984375
"Raspi_02";"2021-10-04T10:57:20+02:00";1035.0731201171875
"Raspi_02";"2021-10-04T10:57:22+02:00";1035.1593017578125
"Raspi_02";"2021-10-04T10:57:25+02:00";1035.849365234375
"Raspi_02";"2021-10-04T10:57:27+02:00";1036.261474609375
"Raspi_02";"2021-10-04T10:57:29+02:00";1036.52978515625
"Raspi_02";"2021-10-04T10:57:31+02:00";1036.8316650390625
"Raspi_02";"2021-10-04T10:57:33+02:00";1036.6182861328125
"Raspi_02";"2021-10-04T10:57:35+02:00";1037.1890869140625
"Raspi_02";"2021-10-04T10:57:37+02:00";1036.9493408203125
"Raspi_02";"2021-10-04T10:57:39+02:00";1037.1483154296875
"Raspi_02";"2021-10-04T10:57:41+02:00";1036.962158203125
"Raspi_02";"2021-10-04T10:57:43+02:00";1036.65771484375
"Raspi_02";"2021-10-04T10:57:45+02:00";1036.4827880859375
"Raspi_02";"2021-10-04T10:57:47+02:00";1036.6624755859375
"Raspi_02";"2021-10-04T10:57:49+02:00";1036.6016845703125
"Raspi_02";"2021-10-04T10:57:51+02:00";1036.883056640625
"Raspi_02";"2021-10-04T10:57:53+02:00";1037.18505859375
"Raspi_02";"2021-10-04T10:57:55+02:00";1037.228759765625
"Raspi_02";"2021-10-04T10:57:57+02:00";1037.15380859375
"Raspi_02";"2021-10-04T10:57:59+02:00";1036.9058837890625
"Raspi_02";"2021-10-04T10:58:01+02:00";1036.9947509765625
"Raspi_02";"2021-10-04T10:58:03+02:00";1036.859619140625
"Raspi_02";"2021-10-04T10:58:05+02:00";1036.9730224609375
"Raspi_02";"2021-10-04T10:58:07+02:00";1037.3087158203125
"Raspi_02";"2021-10-04T10:58:09+02:00";1037.4542236328125
"Raspi_02";"2021-10-04T10:58:11+02:00";1037.6507568359375
"Raspi_02";"2021-10-04T10:58:13+02:00";1038.176513671875
"Raspi_02";"2021-10-04T10:58:15+02:00";1038.658935546875
"Raspi_02";"2021-10-04T10:58:17+02:00";1038.8951416015625
"Raspi_02";"2021-10-04T10:58:19+02:00";1038.753662109375
"Raspi_02";"2021-10-04T10:58:21+02:00";1039.4525146484375
"Raspi_02";"2021-10-04T10:58:23+02:00";1039.373291015625
"Raspi_02";"2021-10-04T10:58:25+02:00";1039.812255859375
"Raspi_02";"2021-10-04T10:58:27+02:00";1039.7432861328125
"Raspi_02";"2021-10-04T10:58:29+02:00";1039.990234375
"Raspi_02";"2021-10-04T10:58:31+02:00";1039.69482421875
"Raspi_02";"2021-10-04T10:58:33+02:00";1039.8458251953125
"Raspi_02";"2021-10-04T10:58:35+02:00";1040.093505859375
"Raspi_02";"2021-10-04T10:58:37+02:00";1040.097900390625
"Raspi_02";"2021-10-04T10:58:39+02:00";1040.0714111328125
"Raspi_02";"2021-10-04T10:58:41+02:00";1040.5853271484375
"Raspi_02";"2021-10-04T10:58:43+02:00";1040.96435546875
"Raspi_02";"2021-10-04T10:58:45+02:00";1040.93798828125
"Raspi_02";"2021-10-04T10:58:47+02:00";1041.0035400390625
